revision,system,committer_date_readable,committer_date_unix,source_lines_of_code,architecture,binding-file,environment,extractor,kconfig-file,model-features,model-file,model-literals,model-time,model-variables
v2.5.47,linux,2002-11-11,1036985580,3559012,cris,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=cris|ARCH=cris|SRCARCH=cris|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/cris/Kconfig,2165,kmax/linux/v2.5.47[cris].model,8983,16038943079,2106
v2.5.47,linux,2002-11-11,1036985580,3559012,i386,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=i386|ARCH=i386|SRCARCH=i386|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kconfigreader,arch/i386/Kconfig,3318,kconfigreader/linux/v2.5.47[i386].model,67360,4715888204,3681
v2.5.47,linux,2002-11-11,1036985580,3559012,i386,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=i386|ARCH=i386|SRCARCH=i386|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/i386/Kconfig,2323,kmax/linux/v2.5.47[i386].model,13969,18300427515,2213
v2.5.47,linux,2002-11-11,1036985580,3559012,ia64,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=ia64|ARCH=ia64|SRCARCH=ia64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kconfigreader,arch/ia64/Kconfig,3132,kconfigreader/linux/v2.5.47[ia64].model,68880,4653118180,3488
v2.5.47,linux,2002-11-11,1036985580,3559012,ia64,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=ia64|ARCH=ia64|SRCARCH=ia64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/ia64/Kconfig,2199,kmax/linux/v2.5.47[ia64].model,14008,17632048034,2091
v2.5.47,linux,2002-11-11,1036985580,3559012,m68k,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=m68k|ARCH=m68k|SRCARCH=m68k|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kconfigreader,arch/m68k/Kconfig,1506,kconfigreader/linux/v2.5.47[m68k].model,26025,3495003392,1603
v2.5.47,linux,2002-11-11,1036985580,3559012,m68k,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=m68k|ARCH=m68k|SRCARCH=m68k|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/m68k/Kconfig,1072,kmax/linux/v2.5.47[m68k].model,6190,8077590740,998
v2.5.47,linux,2002-11-11,1036985580,3559012,m68knommu,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=m68knommu|ARCH=m68knommu|SRCARCH=m68knommu|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kconfigreader,arch/m68knommu/Kconfig,3234,kconfigreader/linux/v2.5.47[m68knommu].model,60036,4873567605,3593
v2.5.47,linux,2002-11-11,1036985580,3559012,m68knommu,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=m68knommu|ARCH=m68knommu|SRCARCH=m68knommu|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/m68knommu/Kconfig,2265,kmax/linux/v2.5.47[m68knommu].model,12327,17843684332,2159
v2.5.47,linux,2002-11-11,1036985580,3559012,mips,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=mips|ARCH=mips|SRCARCH=mips|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kconfigreader,arch/mips/Kconfig,,kconfigreader/NA,,451369944,
v2.5.47,linux,2002-11-11,1036985580,3559012,mips,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=mips|ARCH=mips|SRCARCH=mips|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/mips/Kconfig,,kmax/NA,,556534393,
v2.5.47,linux,2002-11-11,1036985580,3559012,mips64,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=mips64|ARCH=mips64|SRCARCH=mips64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kconfigreader,arch/mips64/Kconfig,3112,kconfigreader/linux/v2.5.47[mips64].model,62085,4523104830,3467
v2.5.47,linux,2002-11-11,1036985580,3559012,mips64,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=mips64|ARCH=mips64|SRCARCH=mips64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/mips64/Kconfig,2175,kmax/linux/v2.5.47[mips64].model,12569,16498099090,2071
v2.5.47,linux,2002-11-11,1036985580,3559012,parisc,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=parisc|ARCH=parisc|SRCARCH=parisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kconfigreader,arch/parisc/Kconfig,2754,kconfigreader/linux/v2.5.47[parisc].model,51783,4313668651,3051
v2.5.47,linux,2002-11-11,1036985580,3559012,parisc,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=parisc|ARCH=parisc|SRCARCH=parisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/parisc/Kconfig,1919,kmax/linux/v2.5.47[parisc].model,10532,14395669275,1818
v2.5.47,linux,2002-11-11,1036985580,3559012,ppc,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=ppc|ARCH=ppc|SRCARCH=ppc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kconfigreader,arch/ppc/Kconfig,3371,kconfigreader/linux/v2.5.47[ppc].model,68123,4922046341,3761
v2.5.47,linux,2002-11-11,1036985580,3559012,ppc,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=ppc|ARCH=ppc|SRCARCH=ppc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/ppc/Kconfig,2392,kmax/linux/v2.5.47[ppc].model,14825,20793941481,2301
v2.5.47,linux,2002-11-11,1036985580,3559012,ppc64,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=ppc64|ARCH=ppc64|SRCARCH=ppc64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kconfigreader,arch/ppc64/Kconfig,3172,kconfigreader/linux/v2.5.47[ppc64].model,64101,4589543227,3525
v2.5.47,linux,2002-11-11,1036985580,3559012,ppc64,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=ppc64|ARCH=ppc64|SRCARCH=ppc64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/ppc64/Kconfig,2204,kmax/linux/v2.5.47[ppc64].model,12796,16697396154,2105
v2.5.47,linux,2002-11-11,1036985580,3559012,s390,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=s390|ARCH=s390|SRCARCH=s390|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kconfigreader,arch/s390/Kconfig,876,kconfigreader/linux/v2.5.47[s390].model,12962,2754248868,937
v2.5.47,linux,2002-11-11,1036985580,3559012,s390,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=s390|ARCH=s390|SRCARCH=s390|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/s390/Kconfig,617,kmax/linux/v2.5.47[s390].model,2613,4590732990,563
v2.5.47,linux,2002-11-11,1036985580,3559012,s390x,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=s390x|ARCH=s390x|SRCARCH=s390x|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kconfigreader,arch/s390x/Kconfig,878,kconfigreader/linux/v2.5.47[s390x].model,13017,2688088459,940
v2.5.47,linux,2002-11-11,1036985580,3559012,s390x,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=s390x|ARCH=s390x|SRCARCH=s390x|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/s390x/Kconfig,617,kmax/linux/v2.5.47[s390x].model,2620,4688990186,565
v2.5.47,linux,2002-11-11,1036985580,3559012,sh,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=sh|ARCH=sh|SRCARCH=sh|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kconfigreader,arch/sh/Kconfig,2503,kconfigreader/linux/v2.5.47[sh].model,50089,4356486914,2831
v2.5.47,linux,2002-11-11,1036985580,3559012,sh,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=sh|ARCH=sh|SRCARCH=sh|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/sh/Kconfig,1765,kmax/linux/v2.5.47[sh].model,10781,14280118274,1674
v2.5.47,linux,2002-11-11,1036985580,3559012,sparc,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=sparc|ARCH=sparc|SRCARCH=sparc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kconfigreader,arch/sparc/Kconfig,2049,kconfigreader/linux/v2.5.47[sparc].model,42540,3862570034,2269
v2.5.47,linux,2002-11-11,1036985580,3559012,sparc,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=sparc|ARCH=sparc|SRCARCH=sparc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/sparc/Kconfig,1482,kmax/linux/v2.5.47[sparc].model,8707,11308774399,1390
v2.5.47,linux,2002-11-11,1036985580,3559012,sparc64,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=sparc64|ARCH=sparc64|SRCARCH=sparc64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kconfigreader,arch/sparc64/Kconfig,2422,kconfigreader/linux/v2.5.47[sparc64].model,49529,4276164633,2686
v2.5.47,linux,2002-11-11,1036985580,3559012,sparc64,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=sparc64|ARCH=sparc64|SRCARCH=sparc64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/sparc64/Kconfig,1704,kmax/linux/v2.5.47[sparc64].model,10145,13021948556,1610
v2.5.47,linux,2002-11-11,1036985580,3559012,v850,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=v850|ARCH=v850|SRCARCH=v850|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kconfigreader,arch/v850/Kconfig,3156,kconfigreader/linux/v2.5.47[v850].model,63501,4602147241,3504
v2.5.47,linux,2002-11-11,1036985580,3559012,v850,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=v850|ARCH=v850|SRCARCH=v850|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/v850/Kconfig,2201,kmax/linux/v2.5.47[v850].model,12695,16838852871,2091
v2.5.47,linux,2002-11-11,1036985580,3559012,x86_64,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=x86_64|ARCH=x86_64|SRCARCH=x86_64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kconfigreader,arch/x86_64/Kconfig,3135,kconfigreader/linux/v2.5.47[x86_64].model,64309,4815989534,3478
v2.5.47,linux,2002-11-11,1036985580,3559012,x86_64,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=x86_64|ARCH=x86_64|SRCARCH=x86_64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.47,kmax,arch/x86_64/Kconfig,2181,kmax/linux/v2.5.47[x86_64].model,12681,16423864130,2068
v2.5.48,linux,2002-11-18,1037594220,3561154,alpha,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=alpha|ARCH=alpha|SRCARCH=alpha|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/alpha/Kconfig,3128,kconfigreader/linux/v2.5.48[alpha].model,62555,4913733201,3484
v2.5.48,linux,2002-11-18,1037594220,3561154,alpha,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=alpha|ARCH=alpha|SRCARCH=alpha|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/alpha/Kconfig,2202,kmax/linux/v2.5.48[alpha].model,13553,19374153742,2102
v2.5.48,linux,2002-11-18,1037594220,3561154,arm,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=arm|ARCH=arm|SRCARCH=arm|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/arm/Kconfig,3235,kconfigreader/linux/v2.5.48[arm].model,75640,4764436970,3576
v2.5.48,linux,2002-11-18,1037594220,3561154,arm,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=arm|ARCH=arm|SRCARCH=arm|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/arm/Kconfig,2262,kmax/linux/v2.5.48[arm].model,15623,18285323737,2172
v2.5.48,linux,2002-11-18,1037594220,3561154,cris,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=cris|ARCH=cris|SRCARCH=cris|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/cris/Kconfig,3005,kconfigreader/linux/v2.5.48[cris].model,47302,4746594015,3589
v2.5.48,linux,2002-11-18,1037594220,3561154,cris,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=cris|ARCH=cris|SRCARCH=cris|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/cris/Kconfig,2170,kmax/linux/v2.5.48[cris].model,8937,16130494758,2111
v2.5.48,linux,2002-11-18,1037594220,3561154,i386,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=i386|ARCH=i386|SRCARCH=i386|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/i386/Kconfig,3325,kconfigreader/linux/v2.5.48[i386].model,67088,4675419825,3688
v2.5.48,linux,2002-11-18,1037594220,3561154,i386,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=i386|ARCH=i386|SRCARCH=i386|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/i386/Kconfig,2327,kmax/linux/v2.5.48[i386].model,13878,18242006284,2217
v2.5.48,linux,2002-11-18,1037594220,3561154,ia64,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=ia64|ARCH=ia64|SRCARCH=ia64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/ia64/Kconfig,3139,kconfigreader/linux/v2.5.48[ia64].model,68778,4748068344,3495
v2.5.48,linux,2002-11-18,1037594220,3561154,ia64,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=ia64|ARCH=ia64|SRCARCH=ia64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/ia64/Kconfig,2203,kmax/linux/v2.5.48[ia64].model,13977,17571273706,2095
v2.5.48,linux,2002-11-18,1037594220,3561154,m68k,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=m68k|ARCH=m68k|SRCARCH=m68k|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/m68k/Kconfig,1508,kconfigreader/linux/v2.5.48[m68k].model,26038,3308132605,1605
v2.5.48,linux,2002-11-18,1037594220,3561154,m68k,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=m68k|ARCH=m68k|SRCARCH=m68k|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/m68k/Kconfig,1073,kmax/linux/v2.5.48[m68k].model,6224,8117747816,998
v2.5.48,linux,2002-11-18,1037594220,3561154,m68knommu,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=m68knommu|ARCH=m68knommu|SRCARCH=m68knommu|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/m68knommu/Kconfig,3242,kconfigreader/linux/v2.5.48[m68knommu].model,59740,4469644319,3601
v2.5.48,linux,2002-11-18,1037594220,3561154,m68knommu,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=m68knommu|ARCH=m68knommu|SRCARCH=m68knommu|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/m68knommu/Kconfig,2270,kmax/linux/v2.5.48[m68knommu].model,12269,17864876313,2164
v2.5.48,linux,2002-11-18,1037594220,3561154,mips,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=mips|ARCH=mips|SRCARCH=mips|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/mips/Kconfig,,kconfigreader/NA,,474456092,
v2.5.48,linux,2002-11-18,1037594220,3561154,mips,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=mips|ARCH=mips|SRCARCH=mips|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/mips/Kconfig,,kmax/NA,,550766403,
v2.5.48,linux,2002-11-18,1037594220,3561154,mips64,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=mips64|ARCH=mips64|SRCARCH=mips64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/mips64/Kconfig,3120,kconfigreader/linux/v2.5.48[mips64].model,61783,4534489575,3475
v2.5.48,linux,2002-11-18,1037594220,3561154,mips64,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=mips64|ARCH=mips64|SRCARCH=mips64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/mips64/Kconfig,2180,kmax/linux/v2.5.48[mips64].model,12481,16692568525,2076
v2.5.48,linux,2002-11-18,1037594220,3561154,parisc,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=parisc|ARCH=parisc|SRCARCH=parisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/parisc/Kconfig,2760,kconfigreader/linux/v2.5.48[parisc].model,51850,4455643335,3057
v2.5.48,linux,2002-11-18,1037594220,3561154,parisc,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=parisc|ARCH=parisc|SRCARCH=parisc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/parisc/Kconfig,1923,kmax/linux/v2.5.48[parisc].model,10595,14507331940,1821
v2.5.48,linux,2002-11-18,1037594220,3561154,ppc,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=ppc|ARCH=ppc|SRCARCH=ppc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/ppc/Kconfig,3378,kconfigreader/linux/v2.5.48[ppc].model,67820,4801697471,3768
v2.5.48,linux,2002-11-18,1037594220,3561154,ppc,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=ppc|ARCH=ppc|SRCARCH=ppc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/ppc/Kconfig,2396,kmax/linux/v2.5.48[ppc].model,14734,20612643783,2305
v2.5.48,linux,2002-11-18,1037594220,3561154,ppc64,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=ppc64|ARCH=ppc64|SRCARCH=ppc64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/ppc64/Kconfig,3180,kconfigreader/linux/v2.5.48[ppc64].model,63802,4519214233,3533
v2.5.48,linux,2002-11-18,1037594220,3561154,ppc64,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=ppc64|ARCH=ppc64|SRCARCH=ppc64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/ppc64/Kconfig,2209,kmax/linux/v2.5.48[ppc64].model,12708,16775677890,2110
v2.5.48,linux,2002-11-18,1037594220,3561154,s390,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=s390|ARCH=s390|SRCARCH=s390|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/s390/Kconfig,878,kconfigreader/linux/v2.5.48[s390].model,12963,2682947250,939
v2.5.48,linux,2002-11-18,1037594220,3561154,s390,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=s390|ARCH=s390|SRCARCH=s390|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/s390/Kconfig,618,kmax/linux/v2.5.48[s390].model,2616,4570248580,563
v2.5.48,linux,2002-11-18,1037594220,3561154,s390x,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=s390x|ARCH=s390x|SRCARCH=s390x|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/s390x/Kconfig,880,kconfigreader/linux/v2.5.48[s390x].model,13031,2728255503,942
v2.5.48,linux,2002-11-18,1037594220,3561154,s390x,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=s390x|ARCH=s390x|SRCARCH=s390x|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/s390x/Kconfig,618,kmax/linux/v2.5.48[s390x].model,2623,4598089597,565
v2.5.48,linux,2002-11-18,1037594220,3561154,sh,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=sh|ARCH=sh|SRCARCH=sh|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/sh/Kconfig,2505,kconfigreader/linux/v2.5.48[sh].model,50139,4251389639,2833
v2.5.48,linux,2002-11-18,1037594220,3561154,sh,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=sh|ARCH=sh|SRCARCH=sh|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/sh/Kconfig,1766,kmax/linux/v2.5.48[sh].model,10815,14279879270,1674
v2.5.48,linux,2002-11-18,1037594220,3561154,sparc,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=sparc|ARCH=sparc|SRCARCH=sparc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/sparc/Kconfig,2057,kconfigreader/linux/v2.5.48[sparc].model,42211,3882829217,2277
v2.5.48,linux,2002-11-18,1037594220,3561154,sparc,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=sparc|ARCH=sparc|SRCARCH=sparc|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/sparc/Kconfig,1487,kmax/linux/v2.5.48[sparc].model,8615,11253152950,1395
v2.5.48,linux,2002-11-18,1037594220,3561154,sparc64,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=sparc64|ARCH=sparc64|SRCARCH=sparc64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/sparc64/Kconfig,2428,kconfigreader/linux/v2.5.48[sparc64].model,49628,4335120911,2692
v2.5.48,linux,2002-11-18,1037594220,3561154,sparc64,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=sparc64|ARCH=sparc64|SRCARCH=sparc64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/sparc64/Kconfig,1708,kmax/linux/v2.5.48[sparc64].model,10199,12829396095,1613
v2.5.48,linux,2002-11-18,1037594220,3561154,v850,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=v850|ARCH=v850|SRCARCH=v850|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/v850/Kconfig,3164,kconfigreader/linux/v2.5.48[v850].model,63185,4763495025,3512
v2.5.48,linux,2002-11-18,1037594220,3561154,v850,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=v850|ARCH=v850|SRCARCH=v850|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/v850/Kconfig,2206,kmax/linux/v2.5.48[v850].model,12607,16621723793,2096
v2.5.48,linux,2002-11-18,1037594220,3561154,x86_64,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=x86_64|ARCH=x86_64|SRCARCH=x86_64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kconfigreader,arch/x86_64/Kconfig,3142,kconfigreader/linux/v2.5.48[x86_64].model,64001,4557201078,3485
v2.5.48,linux,2002-11-18,1037594220,3561154,x86_64,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=x86_64|ARCH=x86_64|SRCARCH=x86_64|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.48,kmax,arch/x86_64/Kconfig,2185,kmax/linux/v2.5.48[x86_64].model,12590,17156665958,2072
v2.5.49,linux,2002-11-22,1038001800,3562374,alpha,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=alpha|ARCH=alpha|SRCARCH=alpha|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.49,kconfigreader,arch/alpha/Kconfig,3152,kconfigreader/linux/v2.5.49[alpha].model,63193,4635276532,3508
v2.5.49,linux,2002-11-22,1038001800,3562374,alpha,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=alpha|ARCH=alpha|SRCARCH=alpha|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.49,kmax,arch/alpha/Kconfig,2215,kmax/linux/v2.5.49[alpha].model,13646,19404384527,2115
v2.5.49,linux,2002-11-22,1038001800,3562374,arm,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=arm|ARCH=arm|SRCARCH=arm|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.49,kconfigreader,arch/arm/Kconfig,3237,kconfigreader/linux/v2.5.49[arm].model,75631,5013918399,3578
v2.5.49,linux,2002-11-22,1038001800,3562374,arm,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=arm|ARCH=arm|SRCARCH=arm|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.49,kmax,arch/arm/Kconfig,2263,kmax/linux/v2.5.49[arm].model,15628,18416641524,2173
v2.5.49,linux,2002-11-22,1038001800,3562374,cris,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=cris|ARCH=cris|SRCARCH=cris|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.49,kconfigreader,arch/cris/Kconfig,3007,kconfigreader/linux/v2.5.49[cris].model,47329,4413518474,3591
v2.5.49,linux,2002-11-22,1038001800,3562374,cris,kmax/kconfig-bindings/linux/v2.6.9.kextractor,SUBARCH=cris|ARCH=cris|SRCARCH=cris|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.49,kmax,arch/cris/Kconfig,2171,kmax/linux/v2.5.49[cris].model,8940,16180720491,2112
v2.5.49,linux,2002-11-22,1038001800,3562374,i386,kconfigreader/kconfig-bindings/linux/v2.6.9.dumpconf,SUBARCH=i386|ARCH=i386|SRCARCH=i386|srctree=.|CC=cc|LD=ld|KERNELVERSION=v2.5.49,kconfigreader,arch/i386/Kconfig,3328,kconfigreader/linux/v2.5.49[i386].model,67111,4707598087,3691
